,P_resultante,P_sc,P_pv,Tiempo [m]
2580,6.8515209333333145,-1.7384790666666854,8.59,4.3
2581,6.8515209333333145,-1.7384790666666854,8.59,4.301666666666667
2582,6.8515209333333145,-1.7384790666666854,8.59,4.303333333333334
2583,6.8515209333333145,-1.7384790666666854,8.59,4.305
2584,6.8515209333333145,-1.7384790666666854,8.59,4.306666666666667
2585,6.8515209333333145,-1.7384790666666854,8.59,4.308333333333334
2586,6.8515209333333145,-1.7384790666666854,8.59,4.31
2587,6.8515209333333145,-1.7384790666666854,8.59,4.3116666666666665
2588,6.8515209333333145,-1.7384790666666854,8.59,4.3133333333333335
2589,6.8515209333333145,-1.7384790666666854,8.59,4.315
2590,6.868670933333315,-1.7384790666666854,8.60715,4.316666666666666
2591,6.889118599999982,-1.7430314000000173,8.63215,4.318333333333333
2592,6.909618599999982,-1.7475314000000175,8.65715,4.32
2593,6.930118599999982,-1.7520314000000177,8.68215,4.321666666666666
2594,6.9506185999999825,-1.7565314000000178,8.70715,4.323333333333333
2595,6.971118599999983,-1.761031400000018,8.73215,4.325
2596,6.991618599999983,-1.7655314000000164,8.75715,4.326666666666667
2597,7.012118599999983,-1.7700314000000166,8.78215,4.328333333333333
2598,7.029968599999984,-1.7700314000000166,8.8,4.33
2599,7.009326399999984,-1.7335836000000162,8.74291,4.331666666666667
2600,6.988173799999984,-1.696836200000016,8.68501,4.333333333333333
2601,6.967015799999984,-1.6600942000000156,8.62711,4.335
2602,6.945857799999985,-1.6233522000000153,8.56921,4.336666666666667
2603,6.924699799999985,-1.586610200000015,8.51131,4.338333333333333
2604,6.903541799999985,-1.5498682000000148,8.45341,4.34
2605,6.882383799999985,-1.5131262000000145,8.39551,4.341666666666667
2606,6.8612257999999855,-1.4763842000000142,8.33761,4.343333333333334
2607,6.840067799999986,-1.439642200000014,8.27971,4.345
2608,6.818909799999986,-1.4029002000000137,8.22181,4.346666666666667
2609,6.797751799999986,-1.3661582000000134,8.16391,4.348333333333334
2610,6.776593933333319,-1.32942606666668,8.10602,4.35
2611,6.77179393333332,-1.32942606666668,8.10122,4.351666666666667
2612,6.78446393333332,-1.32942606666668,8.11389,4.3533333333333335
2613,6.797143933333319,-1.32942606666668,8.12657,4.355
2614,6.809823933333321,-1.32942606666668,8.13925,4.3566666666666665
2615,6.8224939333333205,-1.32942606666668,8.15192,4.358333333333333
2616,6.83517393333332,-1.32942606666668,8.1646,4.36
2617,6.84784393333332,-1.32942606666668,8.17727,4.361666666666666
2618,6.86052393333332,-1.32942606666668,8.18995,4.363333333333333
2619,6.881425666666653,-1.3698143333333466,8.25124,4.365
2620,6.9028598666666525,-1.425300133333348,8.32816,4.366666666666666
2621,6.924398266666652,-1.4806817333333475,8.40508,4.368333333333333
2622,6.945936799999986,-1.5360732000000148,8.48201,4.37
2623,6.967475266666653,-1.5914547333333475,8.55893,4.371666666666667
2624,6.9890136666666525,-1.6468363333333471,8.63585,4.373333333333333
2625,7.010552199999986,-1.7022278000000144,8.71278,4.375
2626,7.032090666666653,-1.7576093333333471,8.7897,4.376666666666667
2627,7.053629066666653,-1.8129909333333467,8.86662,4.378333333333333
2628,7.075167599999986,-1.868382400000014,8.94355,4.38
2629,7.096706066666653,-1.9237639333333467,9.02047,4.381666666666667
2630,7.118145933333319,-1.9718540666666806,9.09,4.383333333333334
2631,7.125275933333319,-1.9718540666666806,9.09713,4.385
2632,7.145808266666653,-1.9876817333333472,9.13349,4.386666666666667
2633,7.166535599999986,-2.0033244000000137,9.16986,4.388333333333334
2634,7.187262866666653,-2.0189571333333474,9.20622,4.39
2635,7.207990199999986,-2.034599800000014,9.24259,4.391666666666667
2636,7.2287174666666525,-2.0502325333333475,9.27895,4.3933333333333335
2637,7.249444666666652,-2.065865333333348,9.31531,4.395
2638,7.270171999999985,-2.0815080000000146,9.35168,4.3966666666666665
2639,7.290899266666652,-2.0971407333333483,9.38804,4.398333333333333
2640,7.3116264666666515,-2.112773533333349,9.4244,4.4
2641,7.332353799999985,-2.1284162000000153,9.46077,4.401666666666666
2642,7.3529859999999845,-2.1370140000000157,9.49,4.403333333333333
2643,7.3676259999999845,-2.1370140000000157,9.50464,4.405
2644,7.388216533333318,-2.1533934666666825,9.54161,4.406666666666666
2645,7.408955933333318,-2.1696240666666826,9.57858,4.408333333333333
2646,7.429695333333318,-2.1858546666666827,9.61555,4.41
2647,7.450434733333318,-2.202085266666683,9.65252,4.411666666666667
2648,7.471174133333318,-2.218315866666681,9.68949,4.413333333333333
2649,7.471684133333318,-2.218315866666681,9.69,4.415
2650,7.492351266666652,-2.247428733333348,9.73978,4.416666666666667
2651,7.513432199999985,-2.2825278000000138,9.79596,4.418333333333333
2652,7.5345557999999855,-2.317584200000015,9.85214,4.42
2653,7.555679399999986,-2.352640600000014,9.90832,4.421666666666667
2654,7.576802999999986,-2.3876970000000135,9.9645,4.423333333333333
2655,7.597926866666652,-2.4227731333333473,10.0207,4.425
2656,7.619050866666653,-2.4578491333333474,10.0769,4.426666666666667
2657,7.64017353333332,-2.4928264666666795,10.133,4.428333333333334
2658,7.661296866666653,-2.5279031333333464,10.1892,4.43
2659,7.6725968666666535,-2.5279031333333464,10.2005,4.431666666666667
2660,7.693420199999987,-2.5631798000000137,10.2566,4.433333333333334
2661,7.7145435333333205,-2.5982564666666788,10.3128,4.435
2662,7.735667533333321,-2.633332466666679,10.369,4.4366666666666665
2663,7.756791533333321,-2.668408466666679,10.4252,4.4383333333333335
2664,7.777915533333322,-2.703484466666679,10.4814,4.44
2665,7.7990381999999885,-2.738461800000011,10.5375,4.441666666666666
2666,7.820161533333322,-2.773538466666678,10.5937,4.443333333333333
2667,7.8412855333333225,-2.808614466666678,10.6499,4.445
2668,7.8621948666666555,-2.827805133333344,10.69,4.446666666666666
2669,7.8621948666666555,-2.827805133333344,10.69,4.448333333333333
2670,7.8621948666666555,-2.827805133333344,10.69,4.45
2671,7.8621948666666555,-2.827805133333344,10.69,4.451666666666667
2672,7.8621948666666555,-2.827805133333344,10.69,4.453333333333333
2673,7.8621948666666555,-2.827805133333344,10.69,4.455
2674,7.8621948666666555,-2.827805133333344,10.69,4.456666666666667
2675,7.8621948666666555,-2.827805133333344,10.69,4.458333333333333
2676,7.8621948666666555,-2.827805133333344,10.69,4.46
2677,7.8621948666666555,-2.827805133333344,10.69,4.461666666666667
2678,7.8621948666666555,-2.827805133333344,10.69,4.463333333333333
2679,7.8621948666666555,-2.827805133333344,10.69,4.465
2680,7.841904199999989,-2.826295800000012,10.6682,4.466666666666667
2681,7.821004199999988,-2.790595800000011,10.6116,4.468333333333334
2682,7.799872199999989,-2.755127800000011,10.555,4.47
2683,7.778741533333322,-2.7197584666666783,10.4985,4.471666666666667
2684,7.757610199999989,-2.6842898000000117,10.4419,4.473333333333334
2685,7.736479533333322,-2.648920466666679,10.3854,4.475
2686,7.715348199999989,-2.6134518000000106,10.3288,4.476666666666667
2687,7.694217533333322,-2.578082466666678,10.2723,4.4783333333333335
2688,7.673086199999989,-2.5426138000000114,10.2157,4.48
2689,7.651954199999989,-2.5071458000000115,10.1591,4.4816666666666665
2690,7.630823533333322,-2.471776466666679,10.1026,4.483333333333333
2691,7.609692199999989,-2.4363078000000105,10.046,4.485
2692,7.588701533333322,-2.411298466666678,10.0,4.486666666666666
2693,7.588701533333322,-2.411298466666678,10.0,4.488333333333333
2694,7.588701533333322,-2.411298466666678,10.0,4.49
2695,7.588701533333322,-2.411298466666678,10.0,4.491666666666666
2696,7.588701533333322,-2.411298466666678,10.0,4.493333333333333
2697,7.588701533333322,-2.411298466666678,10.0,4.495
2698,7.588701533333322,-2.411298466666678,10.0,4.496666666666667
2699,7.588701533333322,-2.411298466666678,10.0,4.498333333333333
2700,7.588701533333322,-2.411298466666678,10.0,4.5
2701,7.588701533333322,-2.411298466666678,10.0,4.501666666666667
2702,7.609108199999988,-2.421391800000012,10.0305,4.503333333333333
2703,7.6300048666666545,-2.452495133333345,10.0825,4.505
2704,7.651044866666655,-2.4834551333333446,10.1345,4.506666666666667
2705,7.672084866666655,-2.5144151333333458,10.1865,4.508333333333334
2706,7.693124866666655,-2.545375133333345,10.2385,4.51
2707,7.714164866666655,-2.5763351333333446,10.2905,4.511666666666667
2708,7.735204866666655,-2.607295133333344,10.3425,4.513333333333334
2709,7.756184866666655,-2.6338151333333455,10.39,4.515
2710,7.776876199999989,-2.641223800000012,10.4181,4.516666666666667
2711,7.798032866666655,-2.692767133333345,10.4908,4.5183333333333335
2712,7.819486866666655,-2.744013133333344,10.5635,4.52
2713,7.840942199999988,-2.795357800000012,10.6363,4.5216666666666665
2714,7.862396866666655,-2.8466031333333444,10.709,4.523333333333333
2715,7.883850866666656,-2.897849133333345,10.7817,4.525
2716,7.905304866666656,-2.949095133333344,10.8544,4.526666666666666
2717,7.926760199999989,-3.0004398000000103,10.9272,4.528333333333333
2718,7.948214866666656,-3.0516851333333443,10.9999,4.53
2719,7.969668866666656,-3.1029311333333434,11.0726,4.531666666666666
2720,7.991124199999989,-3.1542758000000113,11.1454,4.533333333333333
2721,8.012204199999989,-3.177795800000011,11.19,4.535
2722,8.030404199999989,-3.177795800000011,11.2082,4.536666666666667
2723,8.051024199999988,-3.1945758000000115,11.2456,4.538333333333333
2724,8.071770866666654,-3.211129133333346,11.2829,4.54
2725,8.092518199999986,-3.227781800000013,11.3203,4.541666666666667
2726,8.113266199999986,-3.2444338000000137,11.3577,4.543333333333333
2727,8.134014199999985,-3.2610858000000142,11.3951,4.545
2728,8.154762199999984,-3.277737800000015,11.4325,4.546666666666667
2729,8.175510199999984,-3.294389800000017,11.4699,4.548333333333333
2730,8.19625686666665,-3.3109431333333497,11.5072,4.55
2731,8.217004199999982,-3.3275958000000188,11.5446,4.551666666666667
2732,8.237752199999981,-3.3442478000000193,11.582,4.553333333333334
2733,8.24575219999998,-3.3442478000000193,11.59,4.555
2734,8.225290866666647,-3.326109133333352,11.5514,4.556666666666667
2735,8.20370019999998,-3.247699800000019,11.4514,4.558333333333334
2736,8.18170019999998,-3.1696998000000196,11.3514,4.56
2737,8.15970019999998,-3.09169980000002,11.2514,4.5616666666666665
2738,8.13770019999998,-3.013699800000021,11.1514,4.5633333333333335
2739,8.11570019999998,-2.9356998000000196,11.0514,4.565
2740,8.09434819999998,-2.9056518000000207,11.0,4.566666666666666
2741,8.073324199999979,-2.8755758000000213,10.9489,4.568333333333333
2742,8.051218199999978,-2.7652818000000217,10.8165,4.57
2743,8.028571533333311,-2.6556284666666894,10.6842,4.571666666666666
2744,8.005924199999978,-2.5458758000000223,10.5518,4.573333333333333
2745,7.983277533333311,-2.4362224666666883,10.4195,4.575
2746,7.960630199999978,-2.326469800000023,10.2871,4.576666666666667
2747,7.937983533333311,-2.216816466666689,10.1548,4.578333333333333
2748,7.916370866666644,-2.1836291333333557,10.1,4.58
2749,7.895592199999977,-2.1734078000000236,10.069,4.581666666666667
2750,7.8747841999999775,-2.149115800000022,10.0239,4.583333333333333
2751,7.8538824666666445,-2.124937533333356,9.97882,4.585
2752,7.832980466666644,-2.1007295333333555,9.93371,4.586666666666667
2753,7.812078266666644,-2.0765217333333563,9.8886,4.588333333333333
2754,7.791175933333311,-2.0523040666666885,9.84348,4.59
2755,7.770273666666644,-2.028096333333356,9.79837,4.591666666666667
2756,7.749371466666644,-2.003888533333355,9.75326,4.593333333333334
2757,7.728469266666644,-1.979680733333356,9.70815,4.595
2758,7.707566933333311,-1.9554630666666881,9.66303,4.596666666666667
2759,7.686664666666644,-1.9312553333333558,9.61792,4.598333333333334
2760,7.665762466666644,-1.9070475333333565,9.57281,4.6
2761,7.644860133333311,-1.8828298666666887,9.52769,4.601666666666667
2762,7.624190133333311,-1.875809866666689,9.5,4.6033333333333335
2763,7.624190133333311,-1.875809866666689,9.5,4.605
2764,7.603355333333311,-1.8340346666666898,9.43739,4.6066666666666665
2765,7.582091399999977,-1.7918086000000235,9.3739,4.608333333333333
2766,7.5608215999999775,-1.7495884000000217,9.31041,4.61
2767,7.539551666666644,-1.7073583333333557,9.24691,4.611666666666666
2768,7.518281799999977,-1.6651382000000226,9.18342,4.613333333333333
2769,7.497011999999978,-1.6229180000000225,9.11993,4.615
2770,7.477081999999977,-1.6229180000000225,9.1,4.616666666666666
2771,7.489151999999977,-1.6229180000000225,9.11207,4.618333333333333
2772,7.506741999999977,-1.6229180000000225,9.12966,4.62
2773,7.524341999999977,-1.6229180000000225,9.14726,4.621666666666667
2774,7.541931999999977,-1.6229180000000225,9.16485,4.623333333333333
2775,7.559521999999977,-1.6229180000000225,9.18244,4.625
2776,7.577111999999977,-1.6229180000000225,9.20003,4.626666666666667
2777,7.594711999999977,-1.6229180000000225,9.21763,4.628333333333333
2778,7.6123019999999775,-1.6229180000000225,9.23522,4.63
2779,7.629891999999978,-1.6229180000000225,9.25281,4.631666666666667
2780,7.647481999999978,-1.6229180000000225,9.2704,4.633333333333334
2781,7.665081999999978,-1.6229180000000225,9.288,4.635
2782,7.683671999999977,-1.6229180000000225,9.30659,4.636666666666667
2783,7.704568866666644,-1.6599911333333566,9.36456,4.638333333333334
2784,7.7257282666666445,-1.6968017333333556,9.42253,4.64
2785,7.746887666666645,-1.7336123333333546,9.4805,4.641666666666667
2786,7.768047066666645,-1.7704229333333554,9.53847,4.6433333333333335
2787,7.789206466666645,-1.8072335333333545,9.59644,4.645
2788,7.810365866666645,-1.8440441333333553,9.65441,4.6466666666666665
2789,7.831226866666645,-1.8587731333333544,9.69,4.648333333333333
2790,7.848056866666646,-1.8587731333333544,9.70683,4.65
2791,7.868953333333312,-1.8966966666666885,9.76565,4.651666666666666
2792,7.890129866666646,-1.9343501333333535,9.82448,4.653333333333333
2793,7.911306333333313,-1.9719936666666875,9.8833,4.655
2794,7.9324827333333126,-2.0096372666666866,9.94212,4.656666666666666
2795,7.953658599999979,-2.0472414000000203,10.0009,4.658333333333333
2796,7.97483579999998,-2.0849642000000195,10.0598,4.66
2797,7.996012466666646,-2.1225875333333546,10.1186,4.661666666666667
2798,8.017188466666646,-2.1602115333333547,10.1774,4.663333333333333
2799,8.029788466666645,-2.1602115333333547,10.19,4.665
2800,8.049788466666646,-2.1602115333333547,10.21,4.666666666666667
2801,8.070611133333314,-2.1910888666666857,10.2617,4.668333333333333
2802,8.091645133333314,-2.2217548666666858,10.3134,4.67
2803,8.112679133333314,-2.252420866666686,10.3651,4.671666666666667
2804,8.133714466666648,-2.283185533333352,10.4169,4.673333333333333
2805,8.154749133333315,-2.3138508666666855,10.4686,4.675
2806,8.175783133333315,-2.3445168666666856,10.5203,4.676666666666667
2807,8.196817133333315,-2.375182866666684,10.572,4.678333333333334
2808,8.217852466666649,-2.40594753333335,10.6238,4.68
2809,8.238887133333316,-2.4366128666666835,10.6755,4.681666666666667
2810,8.259921133333316,-2.4672788666666836,10.7272,4.683333333333334
2811,8.280955133333316,-2.4979448666666837,10.7789,4.685
2812,8.30196246666665,-2.52663753333335,10.8286,4.6866666666666665
2813,8.323627133333316,-2.6049728666666834,10.9286,4.6883333333333335
2814,8.345627133333316,-2.6829728666666846,11.0286,4.69
2815,8.367627133333317,-2.760972866666684,11.1286,4.691666666666666
2816,8.389627133333317,-2.8389728666666834,11.2286,4.693333333333333
2817,8.411627133333317,-2.9169728666666828,11.3286,4.695
2818,8.43311246666665,-2.956887533333351,11.39,4.696666666666666
2819,8.454003133333316,-2.972096866666684,11.4261,4.698333333333333
2820,8.475063799999983,-3.0125362000000173,11.4876,4.7
2821,8.496293799999982,-3.052806200000017,11.5491,4.701666666666667
2822,8.517525133333315,-3.0931748666666845,11.6107,4.703333333333333
2823,8.538755799999981,-3.133444200000019,11.6722,4.705
2824,8.559987133333314,-3.1738128666666867,11.7338,4.706666666666667
2825,8.58121779999998,-3.2140822000000195,11.7953,4.708333333333333
2826,8.602447799999979,-3.254352200000021,11.8568,4.71
2827,8.623679133333312,-3.2947208666666885,11.9184,4.711666666666667
2828,8.644909799999978,-3.334990200000023,11.9799,4.713333333333333
2829,8.66614113333331,-3.375358866666689,12.0415,4.715
2830,8.687371799999976,-3.4156282000000235,12.103,4.716666666666667
2831,8.708601799999975,-3.455898200000025,12.1645,4.718333333333334
2832,8.729351799999975,-3.4606482000000245,12.19,4.72
2833,8.749924466666641,-3.470275533333359,12.2202,4.721666666666667
2834,8.770711133333307,-3.4933888666666917,12.2641,4.723333333333334
2835,8.79159046666664,-3.516509533333359,12.3081,4.725
2836,8.812469133333307,-3.539530866666693,12.352,4.726666666666667
2837,8.83334846666664,-3.5626515333333604,12.396,4.7283333333333335
2838,8.854227133333307,-3.585672866666693,12.4399,4.73
2839,8.87510646666664,-3.60879353333336,12.4839,4.7316666666666665
2840,8.89598646666664,-3.6319135333333605,12.5279,4.733333333333333
2841,8.916865133333307,-3.654934866666693,12.5718,4.735
2842,8.935065133333307,-3.654934866666693,12.59,4.736666666666666
2843,8.935065133333307,-3.654934866666693,12.59,4.738333333333333
2844,8.935065133333307,-3.654934866666693,12.59,4.74
2845,8.935065133333307,-3.654934866666693,12.59,4.741666666666666
2846,8.935065133333307,-3.654934866666693,12.59,4.743333333333333
2847,8.935065133333307,-3.654934866666693,12.59,4.745
2848,8.935065133333307,-3.654934866666693,12.59,4.746666666666667
2849,8.935065133333307,-3.654934866666693,12.59,4.748333333333333
2850,8.935065133333307,-3.654934866666693,12.59,4.75
2851,8.935065133333307,-3.654934866666693,12.59,4.751666666666667
2852,8.914505133333307,-3.633494866666693,12.548,4.753333333333333
2853,8.89277446666664,-3.546425533333359,12.4392,4.755
2854,8.87059846666664,-3.4598015333333585,12.3304,4.756666666666667
2855,8.84842246666664,-3.37317753333336,12.2216,4.758333333333334
2856,8.82624646666664,-3.2865535333333593,12.1128,4.76
2857,8.80407046666664,-3.199929533333359,12.004,4.761666666666667
2858,8.78189446666664,-3.11330553333336,11.8952,4.763333333333334
2859,8.759719799999974,-3.026780200000026,11.7865,4.765
2860,8.737544466666641,-2.9401555333333587,11.6777,4.766666666666667
2861,8.715783133333307,-2.8842168666666925,11.6,4.7683333333333335
2862,8.715783133333307,-2.8842168666666925,11.6,4.77
2863,8.715783133333307,-2.8842168666666925,11.6,4.7716666666666665
2864,8.715783133333307,-2.8842168666666925,11.6,4.773333333333333
2865,8.715783133333307,-2.8842168666666925,11.6,4.775
2866,8.692661799999973,-2.6732382000000268,11.3659,4.776666666666666
2867,8.667579799999974,-2.434220200000027,11.1018,4.778333333333333
2868,8.64229646666664,-2.1953035333333606,10.8376,4.78
2869,8.617013799999972,-1.9564862000000272,10.5735,4.781666666666666
2870,8.59173046666664,-1.7175695333333607,10.3093,4.783333333333333
2871,8.568411799999973,-1.6240882000000276,10.1925,4.785
2872,8.54646646666664,-1.5585335333333603,10.105,4.786666666666667
2873,8.52471646666664,-1.4927835333333608,10.0175,4.788333333333333
2874,8.50296606666664,-1.4270039333333617,9.92997,4.79
2875,8.48121586666664,-1.361254133333361,9.84247,4.791666666666667
2876,8.459465866666639,-1.2955041333333615,9.75497,4.793333333333333
2877,8.437715866666638,-1.229754133333362,9.66747,4.795
2878,8.415965866666637,-1.1640041333333624,9.57997,4.796666666666667
2879,8.394316266666637,-1.105683733333363,9.5,4.798333333333333
2880,8.414569666666637,-1.106410333333363,9.52098,4.8
2881,8.43518699999997,-1.1216030000000288,9.55679,4.801666666666667
2882,8.455903066666638,-1.1366869333333618,9.59259,4.803333333333334
2883,8.476619066666638,-1.1517709333333617,9.62839,4.805
2884,8.497335066666638,-1.1668549333333615,9.66419,4.806666666666667
2885,8.518051199999972,-1.1819488000000273,9.7,4.808333333333334
2886,8.538767266666639,-1.1970327333333604,9.7358,4.81
2887,8.55948326666664,-1.2121167333333602,9.7716,4.8116666666666665
2888,8.577883266666639,-1.2121167333333602,9.79,4.8133333333333335
2889,8.577883266666639,-1.2121167333333602,9.79,4.815
2890,8.577883266666639,-1.2121167333333602,9.79,4.816666666666666
2891,8.577883266666639,-1.2121167333333602,9.79,4.818333333333333
2892,8.577883266666639,-1.2121167333333602,9.79,4.82
2893,8.577883266666639,-1.2121167333333602,9.79,4.821666666666666
2894,8.577883266666639,-1.2121167333333602,9.79,4.823333333333333
2895,8.577883266666639,-1.2121167333333602,9.79,4.825
2896,8.577883266666639,-1.2121167333333602,9.79,4.826666666666667
2897,8.577883266666639,-1.2121167333333602,9.79,4.828333333333333
2898,8.577883266666639,-1.2121167333333602,9.79,4.83
2899,8.577883266666639,-1.2121167333333602,9.79,4.831666666666667
2900,8.577883266666639,-1.2121167333333602,9.79,4.833333333333333
2901,8.577883266666639,-1.2121167333333602,9.79,4.835
2902,8.577883266666639,-1.2121167333333602,9.79,4.836666666666667
2903,8.58580326666664,-1.2121167333333602,9.79792,4.838333333333333
2904,8.606423399999972,-1.2340466000000276,9.84047,4.84
2905,8.627274533333306,-1.2557554666666935,9.88303,4.841666666666667
2906,8.648125599999974,-1.2774544000000265,9.92558,4.843333333333334
2907,8.668976599999974,-1.2991534000000264,9.96813,4.845
2908,8.68955186666664,-1.3004481333333597,9.99,4.846666666666667
2909,8.70485186666664,-1.3004481333333597,10.0053,4.848333333333334
2910,8.725668533333307,-1.3332314666666925,10.0589,4.85
2911,8.746740533333307,-1.3657594666666935,10.1125,4.851666666666667
2912,8.767811199999974,-1.3981888000000264,10.166,4.8533333333333335
2913,8.788882533333307,-1.4307174666666924,10.2196,4.855
2914,8.809954533333308,-1.4632454666666916,10.2732,4.8566666666666665
2915,8.831026533333308,-1.4957734666666926,10.3268,4.858333333333333
2916,8.852097199999974,-1.5282028000000256,10.3803,4.86
2917,8.873168533333308,-1.5607314666666916,10.4339,4.861666666666666
2918,8.894240533333308,-1.5932594666666926,10.4875,4.863333333333333
2919,8.915311199999975,-1.6256888000000256,10.541,4.865
2920,8.936321199999975,-1.6536788000000247,10.59,4.866666666666666
2921,8.936321199999975,-1.6536788000000247,10.59,4.868333333333333
2922,8.954821199999975,-1.6536788000000247,10.6085,4.87
2923,8.975257866666642,-1.656742133333358,10.632,4.871666666666667
2924,8.995727866666641,-1.6597721333333588,10.6555,4.873333333333333
2925,9.01619786666664,-1.6628021333333596,10.679,4.875
2926,9.03666786666664,-1.6658321333333603,10.7025,4.876666666666667
2927,9.05713786666664,-1.668862133333361,10.726,4.878333333333333
2928,9.07760786666664,-1.67189213333336,10.7495,4.88
2929,9.098077866666639,-1.6749221333333608,10.773,4.881666666666667
2930,9.115077866666638,-1.6749221333333608,10.79,4.883333333333334
2931,9.12737786666664,-1.6749221333333608,10.8023,4.885
2932,9.148054533333307,-1.6988454666666932,10.8469,4.886666666666667
2933,9.168945199999973,-1.722454800000028,10.8914,4.888333333333334
2934,9.189836533333306,-1.7461634666666939,10.936,4.89
2935,9.210728533333306,-1.7698714666666948,10.9806,4.891666666666667
2936,9.231619199999972,-1.7934808000000277,11.0251,4.8933333333333335
2937,9.252510533333306,-1.8171894666666937,11.0697,4.895
2938,9.273402533333305,-1.8408974666666946,11.1143,4.8966666666666665
2939,9.294293199999972,-1.8645068000000276,11.1588,4.898333333333333
2940,9.315139199999972,-1.8848608000000269,11.2,4.9
2941,9.336136533333306,-1.9180634666666947,11.2542,4.901666666666666
2942,9.35801786666664,-2.0101821333333607,11.3682,4.903333333333333
2943,9.380296533333306,-2.101803466666695,11.4821,4.905
2944,9.402574533333306,-2.193425466666694,11.596,4.906666666666666
2945,9.424852533333306,-2.2850474666666933,11.7099,4.908333333333333
2946,9.44713186666664,-2.3767681333333606,11.8239,4.91
2947,9.469410533333306,-2.468389466666693,11.9378,4.911666666666667
2948,9.491688533333306,-2.560011466666694,12.0517,4.913333333333333
2949,9.513170533333307,-2.592729466666693,12.1059,4.915
2950,9.533817199999973,-2.593482800000027,12.1273,4.916666666666667
2951,9.55424386666664,-2.59435613333336,12.1486,4.918333333333333
2952,9.574671199999974,-2.5953288000000256,12.17,4.92
2953,9.595099199999975,-2.5963008000000247,12.1914,4.921666666666667
2954,9.615527199999976,-2.597272800000024,12.2128,4.923333333333333
2955,9.635953866666643,-2.5981461333333566,12.2341,4.925
2956,9.656381199999977,-2.5991188000000225,12.2555,4.926666666666667
2957,9.676809199999978,-2.6000908000000216,12.2769,4.928333333333334
2958,9.689909199999978,-2.6000908000000216,12.29,4.93
2959,9.689909199999978,-2.6000908000000216,12.29,4.931666666666667
2960,9.689909199999978,-2.6000908000000216,12.29,4.933333333333334
2961,9.689909199999978,-2.6000908000000216,12.29,4.935
2962,9.689909199999978,-2.6000908000000216,12.29,4.9366666666666665
2963,9.689909199999978,-2.6000908000000216,12.29,4.9383333333333335
2964,9.689909199999978,-2.6000908000000216,12.29,4.94
2965,9.689909199999978,-2.6000908000000216,12.29,4.941666666666666
2966,9.689909199999978,-2.6000908000000216,12.29,4.943333333333333
2967,9.689909199999978,-2.6000908000000216,12.29,4.945
2968,9.689909199999978,-2.6000908000000216,12.29,4.946666666666666
2969,9.689909199999978,-2.6000908000000216,12.29,4.948333333333333
2970,9.689909199999978,-2.6000908000000216,12.29,4.95
2971,9.689909199999978,-2.6000908000000216,12.29,4.951666666666667
2972,9.689909199999978,-2.6000908000000216,12.29,4.953333333333333
2973,9.669615866666645,-2.598384133333356,12.268,4.955
2974,9.648865199999978,-2.5738348000000215,12.2227,4.956666666666667
2975,9.627957866666645,-2.549342133333356,12.1773,4.958333333333333
2976,9.607051199999978,-2.524948800000022,12.132,4.96
2977,9.586145199999978,-2.500554800000023,12.0867,4.961666666666667
2978,9.565239199999978,-2.476160800000022,12.0414,4.963333333333333
2979,9.544385199999978,-2.4556148000000224,12.0,4.965
2980,9.552385199999977,-2.4556148000000224,12.008,4.966666666666667
2981,9.573681199999976,-2.527518800000024,12.1012,4.968333333333334
2982,9.595543866666643,-2.5987561333333566,12.1943,4.97
2983,9.617407199999978,-2.670092800000022,12.2875,4.971666666666667
2984,9.639271199999978,-2.741428800000021,12.3807,4.973333333333334
2985,9.661133866666646,-2.812666133333355,12.4738,4.975
2986,9.68299719999998,-2.8840028000000206,12.567,4.976666666666667
2987,9.70486119999998,-2.9553388000000194,12.6602,4.9783333333333335
2988,9.726723866666648,-3.026576133333352,12.7533,4.98
2989,9.748587199999982,-3.097912800000019,12.8465,4.9816666666666665
2990,9.770449866666649,-3.1691501333333516,12.9396,4.983333333333333
2991,9.792313199999983,-3.240486800000017,13.0328,4.985
2992,9.813697199999982,-3.2763028000000176,13.09,4.986666666666666
2993,9.83634786666665,-3.42385213333335,13.2602,4.988333333333333
2994,9.861353199999982,-3.6891468000000174,13.5505,4.99
2995,9.887159199999981,-3.9536408000000183,13.8408,4.991666666666666
2996,9.91296519999998,-4.218134800000019,14.1311,4.993333333333333
2997,9.93877119999998,-4.48262880000002,14.4214,4.995
2998,9.964578533333313,-4.747221466666687,14.7118,4.996666666666667
2999,9.988890533333313,-4.9011094666666875,14.89,4.998333333333333
3000,10.01089319999998,-4.94020680000002,14.9511,5.0
3001,10.032220533333314,-4.987879466666685,15.0201,5.001666666666667
3002,10.053599199999981,-5.035400800000019,15.089,5.003333333333333
3003,10.074978533333315,-5.083021466666684,15.158,5.005
3004,10.096358533333316,-5.130641466666685,15.227,5.006666666666667
3005,10.117737199999983,-5.178162800000017,15.2959,5.008333333333334
3006,10.139116533333317,-5.225783466666684,15.3649,5.01
3007,10.160496533333317,-5.273403466666682,15.4339,5.011666666666667
3008,10.181704533333317,-5.308295466666683,15.49,5.013333333333334
3009,10.181704533333317,-5.308295466666683,15.49,5.015
3010,10.16136186666665,-5.302938133333349,15.4643,5.016666666666667
3011,10.140690533333318,-5.286109466666682,15.4268,5.0183333333333335
3012,10.119940533333319,-5.269359466666682,15.3893,5.02
3013,10.099190533333319,-5.252609466666682,15.3518,5.0216666666666665
